Segment,Sector,Issuer Name,ISIN,Sedol,Security Type,MiFIR Identifier,Currency,Trading Parameter Code,Price Tick Table ID,Country of Register,Mnemonic,Short Name,Long Name,EMS,Max Spread Floor,Max Spread Perc.,ADT / PTS (EU),ADT / PTS (UK),Issuer Version Start Date
SSMM,SSC6,TROY INCOME & GROWTH TRUST PLC,GB0003708665,0370866,DE,SHRS,GBX,TP_27,TM_44,GB,TIGT,TROY INCOME,ORD 25P,5000,3,10,352434,358028,15/08/2017
SSMM,SSC6,GOODWIN PLC,GB0003781050,0378105,DE,SHRS,GBX,TP_27,TM_44,GB,GDWN,GOODWIN,ORD 10P,150,3,10,201156,200425,23/12/2019
SSMM,SSC6,HENDERSON EUROTRUST PLC,GB0004199294,0419929,DE,SHRS,GBX,TP_27,TM_44,GB,HNE,HEND.EURO.,ORD 5P,300,3,10,353667,359281,15/08/2017
SSMM,SSC6,ARTEMIS ALPHA TRUST PLC,GB0004355946,0435594,DE,SHRS,GBX,TP_27,TM_44,GB,ATS,ARTEMIS ALPHA,ORD 1P,1000,3,10,24569896,194999,12/01/2018
SSMM,SSC6,INVESCO ASIA TRUST PLC,GB0004535307,0453530,DE,SHRS,GBX,TP_27,TM_44,GB,IAT,INVESCO ASIA,ORD 10P,1500,3,10,48734955,386785,15/08/2017
SSMM,SSC6,MONTANARO EUROPEAN SMALLER C.TSTPLC,GB0004543517,0454351,DE,SHRS,GBX,TP_27,TM_44,GB,MTE,MONTANARO,ORD 50P,300,3,10,32593300,258676,24/10/2017
SSMM,SSC6,INTERNATIONAL BIOTECHNOLOGY TST PLC,GB0004559349,0455934,DE,SHRS,GBX,TP_27,TM_44,GB,IBT,INT.BIOTECH.,ORD 25P,500,3,10,56761591,450488,15/08/2017
SSMM,SSC6,HENDERSON EUROPEAN FOCUS TRUST PLC,GB0005268858,0526885,DE,SHRS,GBX,TP_27,TM_44,GB,HEFT,HEND.EUR.FOCUS,ORD 50P,300,3,10,480938,488572,09/01/2018
SSMM,SSC6,LOWLAND INV CO PLC,GB0005368062,0536806,DE,SHRS,GBX,TP_27,TM_44,GB,LWI,LOWLAND INV.,ORD 25P,300,3,10,628432,638408,24/10/2017
SSMM,SSC6,MARTIN CURRIE GLB PORTFOLIO TST PLC,GB0005372411,0537241,DE,SHRS,GBX,TP_27,TM_44,GB,MNP,MARTIN C.GLBL,ORD 5P,1500,3,10,0,251764,15/08/2017
SSMM,SSC6,MACFARLANE GROUP PLC,GB0005518872,0551887,DE,SHRS,GBX,TP_27,TM_44,GB,MACF,MACFARLANE GRP.,ORD 25P,5000,3,10,187957,190940,24/09/2018
SSMM,SSC6,MAJEDIE INV PLC,GB0005555221,0555522,DE,SHRS,GBX,TP_27,TM_43,GB,MAJE,MAJEDIE INV.,10P,1500,3,10,0,80180,27/04/2018
SSMM,SSC6,MERCHANTS TRUST PLC,GB0005800072,0580007,DE,SHRS,GBX,TP_27,TM_45,GB,MRCH,MERCHANTS TST,ORD 25P,1000,3,10,842533,855906,24/10/2017
SSMM,SSC6,ABERDEEN STANDARD EQTY INC. TST PLC,GB0006039597,0603959,DE,SHRS,GBX,TP_27,TM_44,GB,ASEI,ABSTD EQUITYINC,ORD 25P,1000,3,10,54888172,435620,27/11/2018
SSMM,SSC6,SCHRODER UK MID CAP FD PLC,GB0006108418,0610841,DE,SHRS,GBX,TP_27,TM_44,GB,SCP,SCHRODER UK M&S,ORD 25P,750,3,10,512948,521090,04/12/2017
SSMM,SSC6,PACIFIC HORIZON INV TST PLC,GB0006667470,0666747,DE,SHRS,GBX,TP_27,TM_44,GB,PHI,PACIFIC HORIZON,ORD 10P,750,3,10,0,299352,16/05/2018
SSMM,SSC6,BAILLIE GIFFORD UK GROWTH FUND PLC,GB0007913485,0791348,DE,SHRS,GBX,TP_27,TM_44,GB,BGUK,BAILLIE GIFFORD,ORD 25P,2000,3,10,695892,706937,03/07/2018
SSMM,SSC6,SCHRODER INCOME GROWTH FUND PLC,GB0007915860,0791586,DE,SHRS,GBX,TP_27,TM_44,GB,SCF,SCHRODER INC.,ORD 10P,1000,3,10,0,215257,15/08/2017
SSMM,SSC6,VALUE AND INDEXED PROP INC TRUST,GB0008484718,0848471,DE,SHRS,GBX,TP_27,TM_44,GB,VIP,VALUE & INDEX,ORD 10P,2000,3,10,19895556,157901,27/01/2021
SSMM,SSC6,BLACKROCK THROGMORTON TRUST PLC,GB0008910555,0891055,DE,SHRS,GBX,TP_27,TM_44,GB,THRG,BR.THROG.TRUST,ORD 5P,750,3,10,130944036,1039238,15/08/2017
SSMM,SSC6,VP PLC,GB0009286963,0928696,DE,SHRS,GBX,TP_27,TM_44,GB,VP.,VP,ORD 5P,500,3,10,252545,256554,15/08/2017
SSMM,SSC6,HENDERSON HIGH INCOME TRUST PLC,GB0009580571,0958057,DE,SHRS,GBX,TP_27,TM_44,GB,HHI,HEND.HIGH INC,ORD 5P,2000,3,10,0,291702,15/08/2017
SSMM,SSC6,BMO PRIVATE EQUITY TRUST PLC,GB0030738271,3073827,DE,SHRS,GBX,TP_27,TM_44,GB,BPET,BMO PRIV. ORD,ORD 1P,1000,3,10,0,262599,12/11/2018
SSMM,SSC6,LINDSELL TRAIN INVESTMENT TRUST PLC,GB0031977944,3197794,DE,SHRS,GBP,TP_27,TM_44,GB,LTI,LINDSELL TRAIN,ORD 75P,3,.03,10,25981485,927910,24/10/2017
SSMM,SSC6,JPMORGAN RUSSIAN SECS PLC,GB0032164732,3216473,DE,SHRS,GBX,TP_27,TM_44,GB,JRS,JPMORGAN RUS,ORD 1P,750,3,10,498579,506493,15/08/2017
SSMM,SSC6,EP GLOBAL OPPORTUNITIES TRUST PLC,GB0033862573,3386257,DE,SHRS,GBX,TP_27,TM_43,GB,EPG,EP GLOBAL,ORD 1P,1000,3,10,0,154779,15/08/2017
SSMM,SSC6,BMO REAL ESTATE INVESTMENTS LIMITED,GB00B012T521,B012T52,DE,SHRS,GBX,TP_27,TM_44,GB,BREI,BMO REAL EST,ORD 1P,5000,3,10,385610,391730,29/04/2019
SSMM,SSC6,BLACKROCK GREATER EURO INV TST PLC,GB00B01RDH75,B01RDH7,DE,SHRS,GBX,TP_27,TM_44,GB,BRGE,BLACKROCK GREAT,ORD 0.1P,1000,3,10,0,288903,15/08/2017
SSMM,SSC6,SECURITIES TRUST OF SCOTLAND PLC,GB00B09G3N23,B09G3N2,DE,SHRS,GBX,TP_27,TM_44,GB,STS,SECS.SCOTLAND,RED ORDS 1P,2000,3,10,200715,203901,15/08/2017
SSMM,SSC6,STRATEGIC EQUITY CAPITAL PLC,GB00B0BDCB21,B0BDCB2,DE,SHRS,GBX,TP_27,TM_44,GB,SEC,STRATEGIC EQTY,ORD 10P,1500,3,10,22523022,178754,15/08/2017
SSMM,SSC6,REAL ESTATE CREDIT INV. LD,GB00B0HW5366,B0HW536,DE,SHRS,GBX,TP_27,TM_44,GB,RECI,REAL EST.CRED,ORD NPV,3000,3,10,687195,698103,21/12/2020
SSMM,SSC6,PICTON PROPERTY INCOME LD,GB00B0LCW208,B0LCW20,IE,SHRS,GBX,TP_27,TM_45,GG,PCTN,PICTON PROP,ORD NPV,5000,3,10,1324838,1345867,04/12/2017
SSMM,SSC6,ABERDEEN ASIAN INCOME FUND LD,GB00B0P6J834,B0P6J83,DE,SHRS,GBX,TP_27,TM_44,GB,AAIF,ABDN.ASN INC,ORD NPV,2000,3,10,524253,532575,04/12/2017
SSMM,SSC6,MIDDLEFIELD CANADIAN INC PCC,GB00B15PV034,B15PV03,DE,SHRS,GBX,TP_27,TM_44,GB,MCT,MIDDLEFIELD PRF,RED PART PREF SHS NPV,3000,3,10,197552,198336,04/12/2017
SSMM,SSC6,JPMORGAN EUROPEAN INVEST TST PLC,GB00B17XWW44,B17XWW4,DE,SHRS,GBX,TP_27,TM_44,GB,JETI,JPMORGAN I,INC SHS 2.04059P,3000,3,10,0,265318,16/03/2020
SSMM,SSC6,JPMORGAN EUROPEAN INVEST TST PLC,GB00B18JK166,B18JK16,DE,SHRS,GBX,TP_27,TM_44,GB,JETG,JPMORGAN G,GWTH SHS 3.90508P,1500,3,10,389912,396101,15/03/2019
SSMM,SSC6,INVESCO PERPETUAL UK SMLR CO IT PLC,GB00B1FL3C76,B1FL3C7,DE,SHRS,GBX,TP_27,TM_44,GB,IPU,INVESCO PERP UK,ORD 20P,750,3,10,0,295999,15/08/2017
SSMM,SSC6,BH MACRO LD,GG00B1NP5142,B1NP514,IE,SHRS,GBX,TP_27,TM_44,GG,BHMG,BH MACRO GBP,ORD NPV (GBP),150,3,10,912768,927256,24/12/2018
SSMM,SSC6,CQS NEW CITY HIGH YIELD FUND LD,JE00B1LZS514,B1LZS51,IE,SHRS,GBX,TP_27,TM_44,JE,NCYF,CQS NEW C.H.Y.F,ORD NPV,7500,3,10,0,449393,15/05/2018
SSMM,SSC6,BH GLOBAL LD,GG00B2QQPT96,B2QQPT9,IE,SHRS,GBX,TP_27,TM_44,GG,BHGG,BH GLOBAL Â,ORD NPV GBP,200,3,10,464020,471385,15/08/2017
SSMM,SSC6,STV GROUP PLC,GB00B3CX3644,B3CX364,DE,SHRS,GBX,TP_27,TM_44,GB,STVG,STVG,ORD 50P,1500,3,10,31233589,247885,21/12/2020
SSMM,SSC6,POLAR CAPITAL GLOBAL HEALTH.TST PLC,GB00B6832P16,B6832P1,DE,SHRS,GBX,TP_27,TM_44,GB,PCGH,POLAR CAP GLBL,ORD 25P,2000,3,10,0,515501,22/06/2017
SSMM,SSC6,DIVERSE INCOME TRUST (THE) PLC,GB00B65TLW28,B65TLW2,DE,SHRS,GBX,TP_27,TM_44,GB,DIVI,DIVERSE INC,ORD 0.1P,5000,3,10,667208,677798,04/12/2017
SSMM,SSC6,MID WYND INTL INV TST PLC,GB00B6VTTK07,B6VTTK0,DE,SHRS,GBX,TP_27,TM_44,GB,MWY,MID WYND INT.,ORD 5P,500,3,10,318005,323052,24/09/2018
SSMM,SSC6,CITY MERCHANTS HIGH YIELD TRUST LTD,JE00B6RMDP68,B6RMDP6,IE,SHRS,GBX,TP_27,TM_44,JE,CMHY,CITY MERCH.HIGH,ORD NPV,1500,3,10,0,317900,19/03/2018
SSMM,SSC6,STARWOOD EUROPEAN REAL EST FIN LD,GG00B79WC100,B79WC10,IE,SHRS,GBX,TP_27,TM_44,GG,SWEF,STARWOOD EUR,ORD NPV,3000,3,10,1093800,1111162,15/08/2017
SSMM,SSC6,ICG-LONGBOW SNR SEC. UK PTY DBT INV,GG00B8C23S81,B8C23S8,IE,SHRS,GBX,TP_27,TM_43,GG,LBOW,ICG-LONGBOW,ORD NPV,5000,3,10,15810629,125481,27/03/2018
SSMM,SSC6,TWENTYFOUR INCOME FUND LIMITED,GG00B90J5Z95,B90J5Z9,IE,SHRS,GBX,TP_27,TM_44,GG,TFIF,TWENTYFOUR INC,ORD RED 1P,3000,3,10,1158442,1176830,15/08/2017
SSMM,SSC6,POLAR CAPITAL GLOBAL FIN. TST PLC,GB00B9XQT119,B9XQT11,DE,SHRS,GBX,TP_27,TM_44,GB,PCFT,POLAR CAP GBL,ORD 5P,3000,3,10,89064741,706863,04/12/2017
SSMM,SSC6,BLUEFIELD SOLAR INCOME FUND LIMITED,GG00BB0RDB98,BB0RDB9,IE,SHRS,GBX,TP_27,TM_44,GG,BSIF,BLUEFIELD SOLAR,ORD NPV,3000,3,10,688265,699190,15/08/2017
SSMM,SSC6,ABERDEEN NEW DAWN INV TST PLC,GB00BBM56V29,BBM56V2,DE,SHRS,GBX,TP_27,TM_44,GB,ABD,ABDN.NW.DWN,ORD 5P,1500,3,10,0,242480,15/08/2017
SSMM,SSC6,PALACE CAPITAL PLC,GB00BF5SGF06,BF5SGF0,DE,SHRS,GBX,TP_27,TM_44,GB,PCA,PALACE CAPITAL,ORD 10P,1500,3,10,100009,101597,24/09/2018
SSMM,SSC6,JPMORGAN US SMALLER CO. INV TST PLC,GB00BJL5F346,BJL5F34,DE,SHRS,GBX,TP_27,TM_44,GB,JUSC,JPMORG.US,ORD 2.5P,1000,3,10,33953649,269473,24/10/2017
SSMM,SSC6,TWENTYFOUR SELECT MONTHLY INCOME FD,GG00BJVDZ946,BJVDZ94,IE,SHRS,GBX,TP_27,TM_44,GG,SMIF,TWENTYFOUR SEL,ORD 1P,3000,3,10,35370507,280718,31/05/2018
SSMM,SSC6,RM PLC,GB00BJT0FF39,BJT0FF3,DE,SHRS,GBX,TP_27,TM_44,GB,RM.,RM,ORD 2 2/7P,2000,3,10,577916,587100,21/09/2020
SSMM,SSC6,RIVER AND MERCANTILE GROUP PLC,GB00BLZH7X42,BLZH7X4,DE,SHRS,GBX,TP_27,TM_44,GB,RIV,RIVER MER,ORD GBP0.003,1500,3,10,30595922,242824,21/12/2020
SSMM,SSC6,CARR'S GROUP PLC,GB00BRK01058,BRK0105,DE,SHRS,GBX,TP_27,TM_44,GB,CARR,CARRS GROUP,ORD 2.5P,2000,3,10,121255,123180,21/12/2020
SSMM,SSC6,GABELLI VALUE PLUS+ TRUST PLC,GB00BTLJYS47,BTLJYS4,DE,SHRS,GBX,TP_27,TM_43,GB,GVP,GABELLI VALUE,ORD 1P,2000,3,10,257605,261694,21/09/2020
SSMM,SSC6,GCP ASSET BACKED INCOME FUND LTD,JE00BYXX8B08,BYXX8B0,IE,SHRS,GBX,TP_27,TM_44,JE,GABI,GCP ASSET BCKD,ORD NPV,3000,3,10,911766,926238,21/12/2020
SSMM,SSC6,SCHRODER EUROPEAN REIT PLC,GB00BY7R8K77,BY7R8K7,DE,SHRS,GBX,TP_27,TM_44,GB,SERE,SCHRODER EUR.R,ORD GBP0.10,5000,3,10,401213,407581,15/08/2017
SSMM,SSC6,CC JAPAN INCOME & GROWTH TRUST PLC,GB00BYSRMH16,BYSRMH1,DE,SHRS,GBX,TP_27,TM_44,GB,CCJI,CC JAPAN,ORD GBP0.01,3000,3,10,402315,408701,18/06/2018
SSMM,SSC6,JPMORGAN GLOBAL GWTH & INC PLC,GB00BYMKY695,BYMKY69,DE,SHRS,GBX,TP_27,TM_44,GB,JGGI,JPMORG.GBL.G&I,ORD 5P,1000,3,10,91303149,724628,26/02/2020
SSMM,SSC6,HONEYCOMB INVESTMENT TRUST PLC,GB00BYZV3G25,BYZV3G2,DE,SHRS,GBX,TP_27,TM_43,GB,HONY,HONEYCOMB INV.,ORD 1P,300,3,10,38519,39131,21/12/2020
SSMM,SSC6,XPS PENSIONS GROUP PLC,GB00BDDN1T20,BDDN1T2,DE,SHRS,GBX,TP_27,TM_44,GB,XPS,XPS PENSIONS,ORD GBP0.0005,3000,3,10,526094,534422,17/05/2018
SSMM,SSC6,IMPACT HEALTHCARE REIT PLC,GB00BYXVMJ03,BYXVMJ0,DE,SHRS,GBX,TP_27,TM_44,GB,IHR,IMPACT HEALTH,ORD 1P,5000,3,10,652807,663169,22/06/2020
SSMM,SSC6,HENDERSON DIVERSIFIED INC TST PLC,GB00BF03YC36,BF03YC3,DE,SHRS,GBX,TP_27,TM_44,GB,HDIV,HENDERSON DIV,ORD 1P,5000,3,10,43612377,346129,27/04/2017
SSMM,SSC6,NB PRIVATE EQUITY PARTNERS LD,GG00B1ZBD492,B28ZZX8,IE,SHRS,GBX,TP_27,TM_44,GG,NBPE,NB PRIV. EQTY,ORD USD0.01,300,3,10,859504,862915,18/12/2017
SSMM,SSC6,ABERFORTH SPLIT LEVEL INCOME TRUST,GB00BYPBD394,BYPBD39,DE,SHRS,GBX,TP_27,TM_44,GB,ASIT,ABERFORTH SPLI.,ORD 1P,7500,3,10,22934565,182020,03/07/2017
SSMM,SSC6,RESIDENTIAL SECURE INCOME PLC,GB00BYSX1508,BYSX150,DE,SHRS,GBX,TP_27,TM_44,GB,RESI,RESIDENTIAL SEC,ORD GBP0.01,3000,3,10,309915,314834,21/12/2020
SSMM,SSC6,KKV SECURED LOAN FUND LIMITED,GG00BFXYHJ13,BFXYHJ1,IE,SHRS,GBX,TP_27,TM_44,GG,KKVX,KKV SEC LOAN C,C SHS NPV,7500,3,10,260791,264931,20/07/2020
SSMM,SSC6,AMIGO HOLDINGS PLC,GB00BFFK8T45,BFFK8T4,DE,SHRS,GBX,TP_27,TM_45,GB,AMGO,AMIGO,ORD 0.25P,30000,3,10,2079832,2112846,21/12/2020
SSMM,SSC6,CHRYSALIS INVESTMENTS LIMITED,GG00BGJYPP46,BGJYPP4,IE,SHRS,GBX,TP_27,TM_44,GG,CHRY,CHRYSALIS INVES,ORD NPV,3000,3,10,685120,695995,21/12/2020
SSMM,SSC6,JPMORGAN SMALLER COS IT PLC,GB00BF7L8P11,BF7L8P1,DE,SHRS,GBX,TP_27,TM_44,GB,JMI,JPMORG.SMALLER,ORD 5P,1500,3,10,0,360027,30/11/2018
SSMM,SSC6,DWF GROUP PLC,GB00BJMD6M39,BJMD6M3,DE,SHRS,GBX,TP_27,TM_44,GB,DWF,DWF GROUP,ORD 1P,5000,3,10,346030,359871,23/12/2019
SSMM,SSC6,KEYSTONE INV TST PLC,GB00BK96BB68,BK96BB6,DE,SHRS,GBX,TP_27,TM_43,GB,KPC,KEYSTONE IT,ORD 10P,1000,3,10,1006495,1006495,11/02/2021
SSMM,SSC6,HIPGNOSIS SONGS FUND LD,GG00BFYT9H72,BLH8YF6,IE,SHRS,USD,TP_27,TM_44,ZZ,SOND,HIPGNOSIS SONG$,ORD NPV (USD),3000,.03,10,1604894,1630369,13/03/2020
SSMM,SSC6,HOME REIT PLC,GB00BJP5HK17,BJP5HK1,DE,SHRS,GBX,TP_27,TM_44,GB,HOME,HOME REIT,ORD GBP0.01,3000,3,10,751158,751158,21/12/2020
SSMM,SSC6,SME CREDIT REALISATION FUND LD,GG00BM9TKG74,BM9TKG7,IE,SHRS,GBX,TP_27,TM_43,GG,SCRF,SME CREDIT REAL,ORD NPV,5000,3,10,2296825,25000,28/01/2021
SSMM,SSC7,MANCHESTER & LONDON INV TST PLC,GB0002258472,0225847,DE,SHRS,GBX,TP_29,TM_44,GB,MNL,MANCHESTER&LON.,ORD 25P,750,5,15,174779,177554,24/06/2019
SSMM,SSC7,SCOTTISH INV TST PLC,GB0007826091,0782609,DE,SHRS,GBX,TP_29,TM_45,GB,SCIN,SCOT.INV.TST.,ORD 25P,1000,5,15,1148832,1167068,21/12/2020
SSMM,SSC7,HENDERSON INTERNATIONAL INC.TST PLC,GB00B3PHCS86,B3PHCS8,DE,SHRS,GBX,TP_29,TM_44,GB,HINT,HENDERSON INT.,ORD 1P,2000,5,15,44969217,356898,22/08/2017
SSMM,SSC7,ALLIED MINDS PLC,GB00BLRLH124,BLRLH12,DE,SHRS,GBX,TP_29,TM_45,GB,ALM,ALLIED MIND,ORD 1P,15000,5,15,621723,632592,23/03/2020
SSMM,SSC7,EDISTON PROPERTY INVESTMENT COMPANY,GB00BNGMZB68,BNGMZB6,DE,SHRS,GBX,TP_29,TM_44,GB,EPIC,EDISTON PRPRTY,ORD 1P,5000,5,15,32303528,256377,15/08/2017
SSMM,SSC7,MONTANARO UK SMLR COS INV TST PLC,GB00BZ1H9L86,BZ1H9L8,DE,SHRS,GBX,TP_29,TM_44,GB,MTU,MONTANARO UK,ORD 2P,3000,5,15,0,436168,20/07/2018
SSMM,SSC7,AVI JAPAN OPPORTUNITY TRUST PLC,GB00BD6H5D36,BD6H5D3,DE,SHRS,GBX,TP_29,TM_44,GB,AJOT,AVI JAPAN OPPO.,ORD 1P,5000,5,15,212411,215782,22/06/2020
SSMM,SSC7,SDCL ENERGY EFFICIENCY INCOME TRUST,GB00BGHVZM47,BGHVZM4,DE,SHRS,GBX,TP_29,TM_44,GB,SEIT,SDCL ENERGY EF.,ORD GBP0.01,3000,5,15,520310,528569,23/09/2019
SSMM,SSC7,JPMORGAN GLOBAL CORE REAL ASSETS LI,GG00BJVKW831,BJVKW83,IE,SHRS,GBX,TP_29,TM_44,GG,JARA,JPMORGAN GLOBAL,ORD NPV,3000,5,15,0,1546285,22/06/2020
,,,,,,,,,,,,,,,,,,,
SSMU,SMEU,BANCO SANTANDER S.A.,ES0113900J37,B0CL505,IE,SHRS,GBX,TP_27,TM_48,ES,BNC,BANCO SAN,ORD EUR0.50 (CDI),5000,1,5,823952947,823952947,15/08/2017
SSMU,SMEU,SCHRODERS PLC,GB0002395811,0239581,DE,SHRS,GBX,TP_27,TM_45,GB,SDRC,SCHRODERS NV,NON-VTG SHS Â£,200,1,5,1517709,1541800,21/12/2020
SSMU,SMEU,GENEL ENERGY PLC,JE00B55Q3P39,B55Q3P3,IE,SHRS,GBX,TP_27,TM_45,JE,GENL,GENEL ENERGY,ORD 10P,10000,1,5,3390951,3444776,15/08/2017
SSMU,SMEU,SEPLAT PETROLEUM DEVELOPMENT CO.PLC,NGSEPLAT0008,BDFMDD5,DE,SHRS,GBX,TP_27,TM_44,GB,SEPL,SEPLAT PETROL.,ORD NGN0.50 (DI),5000,1,5,337762,343131,21/12/2020
SSMU,SMEU,NON-STANDARD FINANCE PLC,GB00BRJ6JV17,BRJ6JV1,DE,SHRS,GBX,TP_27,TM_44,GB,NSF,NON-STANDARD,ORD GBP0.05,75000,1,5,410527,417079,21/12/2020
SSMU,SMEU,SOUTH32 LIMITED,AU000000S320,BWSW5C8,DE,SHRS,GBX,TP_27,TM_48,GB,S32,SOUTH32,ORD NPV (DI),5000,1,5,10907736,10951022,21/12/2020
SSMU,SMEU,CAIRN HOMES PLC,IE00BWY4ZF18,BWY4ZF1,IE,SHRS,GBX,TP_27,TM_45,IE,CRN,CAIRN,ORD EUR0.001,15000,1,5,5276507,5229141,11/01/2021
SSMU,SMEU,RYANAIR HOLDINGS PLC,IE00BYTBXV33,BYTBY10,IE,SHRS,EUR,TP_27,TM_47,IE,RYA,RYANAIR HLDG.,ORD EUR0.006,1500,.01,5,127305093,126799914,15/08/2017
SSMU,SMEU,GULF KEYSTONE PETROLEUM LD,BMG4209G2077,BYVGFL0,IE,SHRS,GBX,TP_27,TM_45,JE,GKP,GULF KEYSTONE,COM SHS USD1.00 (DI),7500,1,5,3342620,3395678,21/12/2020
SSMU,SMEU,GLOBAL PORTS HOLDING PLC,GB00BD2ZT390,BD2ZT39,DE,SHRS,GBX,TP_27,TM_44,GB,GPH,GLOBAL PORTS,ORD GBP0.01,3000,1,5,263145,262085,21/12/2020
SSMU,SMEU,GLENVEAGH PROPERTIES PLC,IE00BD6JX574,BF0GTX8,IE,SHRS,EUR,TP_27,TM_45,IE,GLV,GLENVEAGH,ORD EUR0.001,5000,.01,5,3572312,3572312,21/12/2020
SSMU,SMEU,OLD MUTUAL LIMITED,ZAE000255360,BDVPYQ8,DE,SHRS,GBX,TP_27,TM_47,GB,OMU,OLD MUTUAL LIM.,ORD NPV (DI),7500,1,5,11094712,11270422,21/12/2020
SSMU,SMEU,S4 CAPITAL PLC,GB00BFZZM640,BFZZM64,DE,SHRS,GBX,TP_27,TM_44,GB,SFOR,S4 CAP.,ORD 25P,5000,1,5,1226184,1245647,25/11/2020
SSMU,SMEU,COCA-COLA EUROPEAN PARTNERS PLC,GB00BDCPN049,BDCPN04,DE,SHRS,EUR,TP_27,TM_45,GB,CCEP,COCA-COLA EURO.,ORD EUR0.01 (DI),100,.01,5,5975434,5975434,21/12/2020
SSMU,SMEU,DAILY MAIL & GENERAL TRUST PLC,GB00BJQZC279,BJQZC27,DE,SHRS,GBX,TP_27,TM_45,GB,DMGT,DAILY MAIL'A','A'ORD(NON.V)12.5P,750,1,5,7374755,7525447,21/12/2020
SSMU,SMEU,THG PLC,GB00BMTV7393,BMTV739,DE,SHRS,GBX,TP_27,TM_46,GB,THG,THG PLC,ORD GBP0.005,3000,1,5,13898635,16058874,07/01/2021
SSMU,SMEU,WHEATON PRECIOUS METALS CORP.,CA9628791027,BMDBTD9,IE,SHRS,GBX,TP_27,TM_48,GB,WPM,WHEATON PREC.,COM SHS NPV (CDI),750,1,5,5471823,5471823,21/12/2020
SSMU,SMEV,ANGLO PACIFIC GROUP PLC,GB0006449366,0644936,DE,SHRS,GBX,TP_27,TM_45,GB,APF,ANGLO PACIFIC,ORD 2P,3000,3,10,886641,900715,14/01/2021
SSMU,SMEV,SOLGOLD PLC,GB00B0WD0R35,B0WD0R3,DE,SHRS,GBX,TP_27,TM_45,GB,SOLG,SOLGOLD,ORD 1P,20000,3,10,1067039,1071274,08/02/2021
SSMU,SMEV,G3 EXPLORATION LD,KYG409381053,B18S7D4,DE,SHRS,GBX,TP_27,TM_43,GB,G3E,G3 EXPLORATION,ORD USD0.0001 (DI),30000,3,10,25203,25103,21/09/2020
SSMU,SMEV,BOEING CO,US0970231058,0108625,IE,SHRS,USD,TP_27,TM_48,GB,BOE,BOEING,COM STK USD5 (CDI),20,.03,10,69964608,69964608,01/10/2019
SSMU,SMEV,GENERAL ELECTRIC COMPANY,US3696041033,3311613,IE,SHRS,USD,TP_27,TM_48,GB,GEC,GEN.ELECTRIC,COM STK USD0.06 (CDI),500,.03,10,23013745,23013745,01/10/2019
SSMU,SMEV,INTERNATIONAL BUS MACH CORP,US4592001014,0040868,IE,SHRS,USD,TP_27,TM_47,GB,IBM,IBM,COM STK USD0.20 (CDI),30,.03,10,33054228,33054228,02/10/2019
SSMU,SMEV,BANCO BILBAO VIZCAYA ARGENTARIA S.A,ES0113211835,0443694,IE,SHRS,EUR,TP_27,TM_47,ES,BVA,BBVA ORD,ORD EUR0.49,1500,.03,10,452066185,452066185,20/03/2018
SSMU,SMEV,TOTAL SE,FR0000120271,B128WJ1,IE,SHRS,EUR,TP_27,TM_48,FR,TTA,TOTAL ORD,TOTAL ORD SHS,100,.03,10,1107458244,1107458244,20/07/2020
SSMU,SMEV,COMPAGNIE DE ST-GOBAIN,FR0000125007,3166813,IE,SHRS,EUR,TP_27,TM_47,FR,COD,SAINT GOBAIN OR,COMPAGNIE DE ST-GOBAIN ORD SHS,100,.03,10,210121239,210121239,18/03/2019
SSMU,SMEV,PERMANENT TSB GROUP HOLDINGS PLC,IE00BWB8X525,BVGGZK3,IE,SHRS,EUR,TP_27,TM_44,IE,IL0A,PERM TSB GRP,ORD EUR0.50,7500,.03,10,519125,519125,23/09/2019
SSMU,SMEV,OCEAN OUTDOOR LIMITED,VGG6702A1084,BYM41N7,DE,SHRS,USD,TP_27,TM_43,GB,OOUT,OCEAN OUT,ORD NPV (DI),750,.03,10,675845,703318,23/12/2019
SSMU,SMEV,ADES INTERNATIONAL HOLDING PLC,AEDFXA1EN018,BZ0XLG6,DE,SHRS,USD,TP_27,TM_43,GB,ADES,ADES INT.HDG,ORD USD1.00 (DI),500,.03,10,317621,322663,23/12/2019
SSMU,SMEV,KOSMOS ENERGY LD,US5006881065,BJ1MZF7,DE,SHRS,GBX,TP_27,TM_43,GB,KOS,KOSMOS ENERGY,COM SHS USD0.01 (DI),2000,3,10,572327,572327,21/09/2020
SSMU,SMEV,RESOLUTE MINING LIMITED,AU000000RSG6,BGQ0FZ5,DE,SHRS,GBX,TP_27,TM_47,GB,RSG,RESOLUTE MINING,ORD NPV (DI),7500,3,10,488750,915954,23/12/2020
SSMU,SMEV,HANSA INVESTMENT COMPANY LIMITED,BMG428941089,BKLFC07,DE,SHRS,GBX,TP_27,TM_43,GB,HANA,HANSA INV.A,'A' NON VTG ORD 1P (DI),1500,3,10,237845,237845,29/08/2019
SSMU,SMEV,ADRIATIC METALS PLC,GB00BL0L5G04,BL0L5G0,DE,SHRS,GBX,TP_27,TM_44,GB,ADT1,ADRIATIC METAL.,ORD 1.3355P,3000,3,10,51349,48329,23/12/2020
SSMU,SMEV,PENSANA PLC,GB00BKM0ZJ18,BKV4DS9,DE,SHRS,GBX,TP_27,TM_44,GB,PRE,PENSANA PLC,ORD Â£0.00,7500,3,10,115831,90310,17/02/2021
